date,indice_global,var_mensuelle_pct,var_annuelle_pct,indice_alimentaire,var_alim_annuelle_pct,indice_energie,var_energie_annuelle_pct,pouvoir_achat_index
2019-12-01,80.9186327,-0.528156594437601,1.0273423298886142,76.64620000000001,1.2793678479875448,84.91290106485685,-0.05097446059526556,123.58093144102273
2020-01-01,81.8337868,1.1309559609006925,1.6046199165186126,77.525,1.9700843908496024,84.75827804569971,-0.043024234664335026,122.19891552177322
2020-02-01,82.2733484,0.5371395082501618,1.7957781605637102,78.1206,2.0880051435650415,84.87036938089378,-0.0409166122724236,121.54604370034367
2020-03-01,83.08981039999999,0.9923772593166902,2.1589570047587214,79.4746,2.644290378574965,84.88035293326314,-0.010909214984344828,120.3517007904979
2020-04-01,84.1441046,1.2688610010355816,2.4592365830025553,81.26880000000001,3.014032018861479,84.83942208596831,-0.12324599768709366,118.8437389349794
2020-05-01,85.1116887,1.149913121780366,2.7494632560735033,82.82680000000002,3.307772517050256,84.8092727143984,-0.20203441224020402,117.49267524520401
2020-06-01,85.89115790000001,0.9158192157924017,3.058346283515667,84.1192,3.7417432527760974,84.9948513583619,0.18018085790854066,116.42641972113871
2020-07-01,86.07981079999999,0.2196418171700687,2.9696472050571243,84.4266,3.5086213660794785,84.85730910382172,-0.02322479184878601,116.17125905671716
2020-08-01,85.7723411,-0.357191421707892,2.9369033950964463,83.91070000000002,3.5778561747489945,84.85122230135892,0.11087116290788845,116.58770032103041
2020-09-01,85.18980020000001,-0.6791710387394345,2.8887889368613306,82.8822,3.5538208196626897,84.86062850198832,0.02085209485114259,117.3849448704306
2020-10-01,84.3209668,-1.0198796076059002,2.762594053461309,81.31259999999999,3.3790690460086203,84.86860766199395,0.023749028486452772,118.59446564125497
2020-11-01,83.5428674,-0.9227828255877979,2.697768689120017,79.928,3.261347017451355,84.87129138379247,0.062310563223588744,119.69902771137109
2020-12-01,82.9845578,-0.6682911628192456,2.553089481453874,78.9614,3.0206324644926896,84.93241626400092,0.0229826079421791,120.50434761731054
2021-01-01,83.493609,0.6134288275980948,2.0282847279896377,79.4824,2.5248629474363016,85.05351625163463,0.34832964135460553,119.7696460815342
2021-02-01,83.94757800000001,0.5437170646198863,2.0349598412600978,80.13680000000001,2.5808813552379517,84.89578052381145,0.02994112445020569,119.12195965915775
2021-03-01,84.7980288,1.013073658896979,2.055869897616236,81.504,2.5535202442038107,84.85058038376914,-0.03507590209645972,117.92726955464323
2021-04-01,85.9030468,1.303117555487332,2.090392676185182,83.4076,2.631760281928597,84.80133984020381,-0.04488744127217892,116.41030641534824
2021-05-01,86.9383008,1.2051423535771377,2.146135422642592,85.077,2.7167535145628863,84.91709422071642,0.12713410086786503,115.02410224240316
2021-06-01,87.710887,0.8886603405987126,2.118645439753686,86.3448,2.6457693368458157,84.91337281113519,-0.09586292101761984,114.01093230307886
2021-07-01,87.9072842,0.2239142787371584,2.122998857706615,86.65620000000001,2.64087384781575,84.96215862931192,0.12355980480351914,113.75621589274397
2021-08-01,87.7301614,-0.2014881947632774,2.28257766418829,86.206,2.735407999218187,84.81464202284707,-0.043111080217472786,113.98588399268579
2021-09-01,87.23373670000001,-0.5658540826530278,2.3992737337116044,85.2749,2.886868350502292,84.83147540145902,-0.03435409452408056,114.63454826416944
2021-10-01,86.5983447,-0.7283787489066884,2.7008441511370496,84.0735,3.3954147327720507,84.86940493721107,0.0009394229964376777,115.4756483468904
2021-11-01,85.9287176,-0.7732562352314787,2.8558394920497943,82.7488,3.5291762586327824,84.88770767275918,0.01934257002462747,116.37552938413688
2021-12-01,85.512076,-0.48486886763454695,3.0457693178187695,81.8232,3.624302507301036,84.88327164956333,-0.05786320064747885,116.9425473894471
2022-01-01,87.2966955,2.0869795045088235,4.554943241224607,83.85119999999999,5.496562761064072,88.16596558091436,3.659401123489592,114.55187327222485
2022-02-01,88.7712864,1.6891714990517448,5.746095974323384,85.7908,7.055435205798077,88.29238507207334,4.000910913716393,112.64903783122378
2022-03-01,90.541186,1.9937748699786706,6.772748472190893,88.2462,8.272232037691406,88.2615112748932,4.019926411459784,110.44697382249886
2022-04-01,92.62007940000001,2.2960748492956595,7.819318231678851,91.32660000000001,9.494338645399235,88.20642070439327,4.0153621046623345,107.96794890244932
2022-05-01,94.6806117,2.224714460782451,8.905523605540733,94.2219,10.748968581402728,88.16141986299266,3.820580145905117,105.61824454287931
2022-06-01,96.3584878,1.772143282424543,9.859210293928511,96.63,11.911776968618826,88.01797172841123,3.656195501951509,103.77912966791078
2022-07-01,97.45659880000001,1.1396100385876018,10.862938932653332,98.07860000000001,13.181284201245846,93.61672694348601,10.186379976447867,102.60977833345031
2022-08-01,98.0013218,0.5589390628313096,11.707672978246686,98.5848,14.359557339396334,93.5562884732598,10.30676572101541,102.03944004355256
2022-09-01,98.17661360000001,0.17886677116227823,12.544317501419155,98.30080000000001,15.275186485120473,93.64235467131869,10.386332700407252,101.8572512670166
2022-10-01,98.16070080000001,-0.016208340679613187,13.35170567065125,97.78460000000001,16.30846818557574,93.54694663018068,10.22458175521499,101.87376331363762
2022-11-01,97.9577711,-0.2067321222710916,13.998874690526053,96.96220000000001,17.176563285509893,93.60113794279016,10.264654929334549,102.08480539835394
2022-12-01,96.03288210000001,-1.9650191897843117,12.303298659244355,94.37270000000001,15.337337087769743,93.6264220591372,10.300204315485818,104.13099952146494
2023-01-01,95.6495435,-0.39917431573160966,9.568343855581563,93.6418,11.676159673326092,96.18065688349053,9.09045939639903,104.5483296007576
2023-02-01,96.5616708,0.9536138559824936,8.775793069953775,94.9738,10.703944945145615,96.38180861687069,9.16208519929993,103.56075984551005
2023-03-01,97.7861711,1.268101814990552,8.001866796840961,96.86500000000001,9.766766161035845,100.7074806143353,14.10124204725971,102.26394885401132
2023-04-01,99.2436838,1.4905100420687045,7.151369814092368,99.2151,8.637680588130948,100.6186587787235,14.071807896986833,100.76207993399777
2023-05-01,100.7267926,1.4944112745641558,6.385870128466853,101.5324,7.758811911031294,100.77132144594684,14.303197024901149,99.27845156066253
2023-06-01,101.8572988,1.1223490501572897,5.70661819788334,103.2874,6.889578805753915,100.76946700413919,14.487376867844738,98.17656778465444
2023-07-01,102.3493251,0.48305453393784337,5.020415610892415,104.10079999999999,6.140177367947741,100.6200178429806,7.480811526045228,97.70460127831365
2023-08-01,102.3105384,-0.037896390584013506,4.397100488903805,103.78939999999999,5.279312835244365,100.87218339304175,7.81977891509984,97.74164183266579
2023-09-01,102.11695660000001,-0.1892100296092214,4.01352507029229,103.08340000000001,4.865270679384093,100.71210842833483,7.549739412075573,97.92692940478798
2023-10-01,101.7296106,-0.3793160439722776,3.6357827225292016,101.99380000000001,4.304563295242803,100.71512356784865,7.662651958065436,98.2997963033587
2023-11-01,101.25770920000001,-0.46387811495268716,3.368735387651145,100.8572,4.017029316579035,100.82659025196324,7.719406481563662,98.75791264691182
2023-12-01,98.83498010000001,-2.3926366882493055,2.917852654970976,97.5262,3.3415383898097506,100.82458317232482,7.688172798743764,101.1787526023896
2024-01-01,97.9137526,-0.9320864931301909,2.3671927927183534,96.3686,2.9119474422746983,100.6036657172339,4.598646939063045,102.13069905360771
2024-02-01,98.4406862,0.5381609692283407,1.9459226258541573,97.2596,2.406769024720501,100.71899793572233,4.500008228827168,101.58401354175038
2024-03-01,99.3052383,0.878246722339493,1.5534581044660545,98.64699999999999,1.8396737727765178,100.65897707400264,-0.04816279787437372,100.69962240853916
2024-04-01,100.38565460000001,1.0879751345403088,1.1506735303189242,100.50540000000001,1.3005076848181307,100.74400436156671,0.1245748893541343,99.61582698092003
2024-05-01,101.55623089999999,1.1660792616876359,0.8234535008910804,102.5426,0.9949533350930295,100.64225786929669,-0.12807570129899082,98.46761652514225
2024-06-01,102.4063628,0.8371046192499065,0.5390521901411427,104.0154,0.7048294370852526,100.52382652730665,-0.2437647872271076,97.65018233808418
2024-07-01,102.7947692,0.3792795578128061,0.4352193818227823,104.60260000000001,0.4820327989794704,100.55031897021401,-0.0692693901877095,97.28121457759934
2024-08-01,102.6512628,-0.13960476891659024,0.33302962268448866,104.164,0.36092317712599353,100.67305581614518,-0.19740583597827044,97.41721365360544
2024-09-01,102.45728520000002,-0.1889675730321172,0.333273347866303,103.49360000000001,0.39793021960858876,100.63916744455955,-0.07242523755441876,97.60164912118907
2024-10-01,102.0852754,-0.3630876996924548,0.3496177739227502,102.41659999999999,0.4145350011471205,100.8684936931072,0.15228112702976304,97.95732010142572
2024-11-01,101.76222859999999,-0.31644798795342766,0.49825282833870776,101.50519999999999,0.6424925538285553,100.729207761141,-0.09658413577101621,98.268288121984
2024-12-01,99.47595790000001,-2.2466790787244784,0.6485333424982365,98.44070000000002,0.9376967420037019,100.76819823786357,-0.055923796248058544,100.5268027682898
2025-01-01,98.8872886,-0.5917704261684809,0.9942791223385372,97.5472,1.2230124750177929,100.83850582317815,0.23343096324572876,101.12523198456873
2025-02-01,99.5861531,0.7067283468827901,1.1636112508122798,98.5306,1.3068118725555022,100.71656014471785,-0.002420388461410461,100.41556670994653
2025-03-01,100.7158986,1.1344403462051122,1.420529595567177,100.30940000000001,1.6852007663689994,100.71824092678922,0.058875874273001116,99.28919007827827
2025-04-01,102.0904402,1.3647712219290176,1.6982362736916334,102.67960000000001,2.163266849343426,100.78965104236977,0.04530957558450677,97.95236439777835
2025-05-01,103.4846946,1.365705150520058,1.8989122409425852,104.88,2.2794428852008775,100.72722209701823,0.08442202065048754,96.6326473557569
2025-06-01,104.5048536,0.9858066489380146,2.049180092547931,106.6134,2.4977070702992155,100.61246836686621,0.08817992969605282,95.6893355238383
2025-07-01,105.0952739,0.5649692618678426,2.2379589135747446,107.376,2.651368130428877,100.6201253706853,0.06942434513008688,95.15175734272482
2025-08-01,105.1166052,0.020297106814037846,2.401667873100921,107.2108,2.925002880073735,100.66640893690135,-0.006602441129799352,95.1324482080972
2025-09-01,104.9988828,-0.11199220120932107,2.4806411716245425,106.51640000000002,2.9207603175462005,100.66941494037479,0.03005539153719816,95.23910858221055
2025-10-01,104.8034814,-0.18609855151716648,2.662681752436158,105.711,3.21666604827735,100.82012167314635,-0.0479555292141276,95.41667763719919
2025-11-01,104.4432728,-0.34369907868345706,2.634616239133747,104.65559999999999,3.103683358093967,100.66340405398873,-0.06532733515417499,95.7457549147196
2025-12-01,102.103528,-2.240206321837901,2.64141221202554,101.4166,3.0230382352014695,100.61382506814469,-0.1531963183012186,97.93980870083158
2026-01-01,99.2782806,-2.767041898885214,0.39539156704109235,97.90820000000001,0.3700772549084075,100.80865123599379,-0.029606336330201266,100.72696605505071
2026-02-01,100.4757862,1.2062110592193198,0.8933301190042542,99.59560000000002,1.0808824872679201,100.75488611035814,0.03805329092378962,99.52646680559141
2026-03-01,102.1068912,1.623381176389338,1.3811052865887907,102.01960000000001,1.7049249621670537,100.69513756719034,-0.022938605148670188,97.93658275632625
2026-04-01,103.2872054,1.1559593932676693,1.1722598096898018,104.03560000000002,1.3206128578607812,100.63738340138113,-0.15107467821734444,96.81741277898878
2026-05-01,104.45717199999999,1.1327313924982763,0.9397306565564145,106.05519999999999,1.1205186880244078,100.7903600637423,0.0626821284352097,95.73301486660965
